job_id,job_title,rome_code,rome_label,contract_type,contract_label,contract_nature,experience_required,experience_label,date_creation,calculated_salary,job_location,experience_required_months
6720220,Expert Cybersécurité h/f,M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-08,47885.51351351351,91300,0
6760397,Chef de projet energie (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-09,48482.2,91070,12
6801406,Chaudronnier F/H H/F,M1810,Technicien / Technicienne informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-10,29873.639344262294,31570,0
6800999,SOUDEUR F/H H/F,M1810,Technicien / Technicienne informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-10,29873.639344262294,31570,0
6915675,TECHNICIEN TELECOM (H/F),M1810,Technicien / Technicienne informatique,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,E,Expérience exigée de 5 An(s),2024-05-13,21672.0,65000,60
174KHRB,Ingénieur Développement Logiciel Embarqué (H/F),M1805,Développeur / Développeuse web,CDI,CDI,Contrat travail,E,3 An(s),2024-05-14,50000.0,94150,36
6977117,Vendeur (H/F),D1212,Vendeur / Vendeuse en équipement de la maison,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-14,27500.0,27950,0
7034949,CHEF DE PROJET INFORMATIQUE (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-15,48482.2,35400,36
7019544,Ingénieur équipements électromécaniques F/H - Informatique industrielle (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-05-15,36647.2,92800,60
174PSGJ,Formation de reconversion Ingénieur en Informatique C# (H/F),M1805,Développeur / Développeuse web,CDI,CDI,Contrat travail,D,Débutant accepté,2024-05-16,36647.2,54000,0
174PSFK,Formation de reconversion Ingénieur en Informatique C# (H/F),M1805,Développeur / Développeuse web,CDI,CDI,Contrat travail,D,Débutant accepté,2024-05-16,36647.2,67000,0
7121243,Technicien / Technicienne de Service Après Vente -SAV- en informatique (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-05-16,26371.231884057972,58000,24
7084820,K-LINE - Technicien / Technicienne de Service Après Vente -SAV- en informatique (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-05-16,26371.231884057972,62450,24
7106566,Assistant d'exploitation (H/F),M1810,Technicien / Technicienne informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-16,29873.639344262294,13007,12
7103691,Responsable maîtrise d'ouvrages web (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-16,48482.2,75009,0
7126505,Planificateur H/F,M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-16,48482.2,53000,36
7086291,RESPONSABLE COMPETENCES CONSEIL H/F - LOUDUN,M1806,Product Owner,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-16,47710.666666666664,18340,0
174RFWL,Administrateur/Administratrice système H/ 2024 (H/F),M1801,Administrateur / Administratrice réseau informatique,CDI,CDI,Contrat travail,E,1 An(s),2024-05-17,35053.0,83310,12
7301627,Administrateur systèmes et réseaux informatique (H/F),M1801,Administrateur / Administratrice réseau informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-18,35053.0,35800,36
7301433,Chef d'équipe (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-18,26371.231884057972,31700,36
7300639,Chef de projet (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-18,48482.2,38180,36
7341031,INGÉNIEUR DÉVELOPPEMENT LOGICIEL EMBARQUÉ (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-19,36647.2,31570,36
7429794,Ingénieur / Ingénieure sécurité informatique (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-21,47885.51351351351,75013,36
7380977,Administrateur / Administratrice réseau informatique (H/F),M1801,Administrateur / Administratrice réseau informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-21,35053.0,31000,0
7445675,Architecte cloud (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-21,47885.51351351351,31700,36
7441102,Architecte logiciel (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-21,47885.51351351351,86000,36
174VTKR,Expert / Experte en cybersécurité (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,CDI,Contrat travail,D,Débutant accepté,2024-05-22,47885.51351351351,95500,0
7481800,AMONT LDC - Développeur / Développeuse informatique (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-05-22,36647.2,72000,24
7479604,Développeur chef de projet informatique  CDI F/H - France Loire (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-05-22,48482.2,45000,24
7483345,ANALYSTE FONCTIONNEL SI METIER (H-F) H/F,M1801,Administrateur / Administratrice réseau informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-05-22,35053.0,93420,0
7482933,Agent(e) de maintenance H/F,M1801,Administrateur / Administratrice réseau informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-22,35053.0,56500,0
7586582,Responsable équipe projets informatiques nouvelles usines f/h (H/F),M1806,Product Owner,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-05-23,47710.666666666664,51320,0
7547647,TECHNICIEN HELP DESK - BILINGUE ANGLAIS (H/F),I1401,Technicien / Technicienne de maintenance en informatique,MIS,Mission intérimaire - 6 Mois,Contrat travail,D,Débutant accepté,2024-05-23,26371.231884057972,31000,0
7544691,TECHNICIEN EN AUTOMATISME (H/F),H1208,Automaticien / Automaticienne en bureau d'études,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-23,26629.285714285714,34000,36
175BJJY,IT Onsite Support Specialist F/H,I1401,Technicien / Technicienne de maintenance en informatique,CDI,CDI,Contrat travail,E,5 An(s) - MINIMUM SUR UN POSTE SIMILAIRE,2024-05-24,26371.231884057972,69130,60
7656783,TECHNICIEN (NE) SUPPORT INFORMATIQUE - H/F,I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,2024-05-24,26371.231884057972,94230,0
7656210,Technicien Bureautique H/F,M1810,Technicien / Technicienne informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-05-24,29873.639344262294,93200,24
7630112,Ingénieur étude et développement C++ (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-24,36647.2,75009,0
7629903,Ingénieur étude et développement C++ (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-24,36647.2,31000,12
7629882,Ingénieur étude et développement C++ (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-24,36647.2,75009,0
7629722,Ingénieur étude et développement C++ (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-24,36647.2,31000,12
7629642,Ingénieur étude et développement JAVA (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-24,36647.2,31000,12
7629604,Développeur JAVA (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-24,36647.2,74000,0
7710732,Développeur / Développeuse informatique (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-25,36647.2,31140,36
7703699,Ingénieur informatique (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-25,36647.2,33160,36
7702073,CDI / Responsable Informatique et Développeur F/H - Tschoeppe (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-25,48482.2,67720,0
7741473,Ingénieur système aéronautique f/h (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-25,47885.51351351351,78990,0
7739364,Ingénieur-e développement logiciel embarqué - confirmé-e f/h (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-05-25,48482.2,64510,0
7715302,Ingénieur JAVA (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-25,47885.51351351351,44000,0
7711924,Technicien dépannage (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-25,26371.231884057972,12000,36
7703577,Technicien en automatisme industriel (H/F),H1208,Automaticien / Automaticienne en bureau d'études,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-25,26629.285714285714,95700,0
7738035,Responsable métier de l'équipe architecture système f/h (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-05-25,48482.2,95610,0
7715473,Assistant à la maîtrise d'ouvrage (H/F),M1806,Product Owner,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-25,47710.666666666664,45000,0
175DRDN,Formation de reconversion Ingénieur en Informatique C# (H/F),M1805,Développeur / Développeuse web,CDI,CDI,Contrat travail,D,Débutant accepté,2024-05-27,36647.2,45000,0
175DYPR,Technicien / Technicienne Helpdesk (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,CDI,Contrat travail,E,2 An(s),2024-05-27,26371.231884057972,44000,24
175FXVF,Chef de projet SI (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDD,CDD - 36 Mois,Contrat travail,E,3 An(s),2024-05-28,48482.2,92400,36
7798280,Technicien hotline (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-28,26371.231884057972,38000,12
7867687,Consultant (H/F),M1806,Product Owner,LIB,Profession libérale,Emploi non salarié,D,Débutant accepté,2024-05-28,47710.666666666664,92400,0
7867539,Consultant (H/F),M1806,Product Owner,LIB,Profession libérale,Emploi non salarié,D,Débutant accepté,2024-05-28,47710.666666666664,95100,0
7867372,Consultant (H/F),M1806,Product Owner,LIB,Profession libérale,Emploi non salarié,D,Débutant accepté,2024-05-28,47710.666666666664,79000,0
7893626,Ingénieur-e développement logiciel f/h (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-28,48482.2,03100,0
175JDWQ,Analyste fonctionnel / fonctionnelle informatique (H/F),M1805,Développeur / Développeuse web,CDI,CDI,Contrat travail,E,4 An(s),2024-05-29,36647.2,59500,48
7933817,Concepteur Développeur Informatique Industrielle F/H - ALSTEF Group (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-05-29,36647.2,45000,24
7915710,Chef de projet Applications métiers service informatique H/F,M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-05-29,48482.2,93200,60
7898797,Expert / Experte qualité informatique (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-29,47885.51351351351,85210,0
7912382,ANALYSTE D'EXPLOITATION - H/F,I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,2024-05-29,26371.231884057972,87000,0
7900210,Leader Technique H/F,M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-05-29,36647.2,33170,0
8001130,Support technique hot line en informatique (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-30,26371.231884057972,60100,0
7990350,Technicien systèmes et réseaux F/H - ALSTEF Group (H/F),I1401,Technicien / Technicienne de maintenance en informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-30,26371.231884057972,45000,36
8031555,Architecte logiciel (f/h) (H/F),M1802,Ingénieur / Ingénieure système informatique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-05-30,47885.51351351351,92230,0
8005041,Chef de projet CVC (H/F),M1803,Directeur / Directrice des services informatiques -DSI-,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 6 An(s),2024-05-30,48482.2,57000,72
8004979,Chef de projet études (H/F),M1805,Développeur / Développeuse web,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-30,36647.2,69100,36
8001749,Technicien en automatisme industriel (H/F),H1208,Automaticien / Automaticienne en bureau d'études,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-05-30,26400.0,10700,12
7988424,Développeur Application H/F,M1807,Opérateur / Opératrice télécom aux armées,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-30,23400.0,69960,36
175MYRB,Formation de reconversion Ingénieur en Informatique C# (H/F),M1805,Développeur / Développeuse web,CDI,CDI,Contrat travail,D,Débutant accepté,2024-05-31,36647.2,44000,0
175MHWY,Apprenti développeur IA (H/F),M1805,Développeur / Développeuse web,CDD,CDD - 12 Mois,Contrat apprentissage,D,Débutant accepté,2024-05-31,36647.2,69003,0
8053345,TECHNICIENNE / TECHNICIEN SUPPORT INFORMATIQUE ET DÉVELOPPEUR - TEMPS PLEIN H/F,M1807,Opérateur / Opératrice télécom aux armées,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-05-31,23400.0,89100,36
8055512,ADMINISTRATEUR INFRASTRUCTURES & OPERATIONS - Niveau 3 H/F,M1801,Administrateur / Administratrice réseau informatique,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-05-31,35053.0,93420,0
